Word/Phrase,Effort Score,Hits,Grid Name,Actual Position X,Actual Position Y,XY,Path,Cell Type,count
hot,4.55,4,07 DAILY LIFE - washing core TEEN,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,16
water,4.55,4,07 DAILY LIFE - washing core TEEN,320.0,1157.14,"(8, 2)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,11
wet,4.55,4,07 DAILY LIFE - washing core TEEN,746.67,1157.14,"(8, 4)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,6
dirty,4.55,4,07 DAILY LIFE - washing core TEEN,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,4
clean,4.55,4,07 DAILY LIFE - washing core TEEN,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,6
cold,4.55,4,07 DAILY LIFE - washing core TEEN,1173.33,1002.86,"(7, 6)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,14
dry,4.55,4,07 DAILY LIFE - washing core TEEN,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,11
brush,4.55,4,07 DAILY LIFE - washing core TEEN,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 07 DAILY LIFE - .Index with core pg1 TEEN -> 07 DAILY LIFE - .Index with core TEEN page 2 -> 07 DAILY LIFE - washing core TEEN,Regular,7
move,2.55,2,04 ACTIONS - Main,746.67,1157.14,"(8, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,5
give,2.55,2,04 ACTIONS - Main,106.67,848.57,"(6, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
finish,2.55,2,04 ACTIONS - Main,106.67,694.29,"(5, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
eat,2.55,2,04 ACTIONS - Main,106.67,385.71,"(3, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,5
play,2.55,2,04 ACTIONS - Main,106.67,540.0,"(4, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,9
work,2.55,2,04 ACTIONS - Main,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,6
wear,2.55,2,04 ACTIONS - Main,746.67,385.71,"(3, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,5
use,2.55,2,04 ACTIONS - Main,960.0,694.29,"(5, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
know,2.55,2,04 ACTIONS - Main,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
say,2.55,2,04 ACTIONS - Main,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
ask,2.55,2,04 ACTIONS - Main,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
talk,2.55,2,04 ACTIONS - Main,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
feel,2.55,2,04 ACTIONS - Main,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,3
cry,2.55,2,04 ACTIONS - Main,960.0,231.43,"(2, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
laugh,2.55,2,04 ACTIONS - Main,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
sing,2.55,2,04 ACTIONS - Main,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,4
hug,2.55,2,04 ACTIONS - Main,960.0,77.14,"(1, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,5
pull,2.55,2,04 ACTIONS - Main,533.33,1157.14,"(8, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
push,2.55,2,04 ACTIONS - Main,320.0,1157.14,"(8, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,7
make,2.55,2,04 ACTIONS - Main,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,7
take,2.55,2,04 ACTIONS - Main,320.0,848.57,"(6, 2)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,6
break,2.55,2,04 ACTIONS - Main,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,4
hold,2.55,2,04 ACTIONS - Main,746.67,848.57,"(6, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
show,2.55,2,04 ACTIONS - Main,960.0,848.57,"(6, 5)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,3
speak,2.55,2,04 ACTIONS - Main,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 04 ACTIONS - Main,Regular,2
discuss,3.55,3,16 EDUCATION - English Core TEEN,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - English Core TEEN,Regular,2
book,3.55,3,16 EDUCATION - English Core TEEN,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - English Core TEEN,Regular,6
spelling,3.55,3,16 EDUCATION - English Core TEEN,1173.33,1157.14,"(8, 6)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - English Core TEEN,Regular,2
essay,3.55,3,16 EDUCATION - English Core TEEN,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - English Core TEEN,Regular,2
text,3.55,3,16 EDUCATION - English Core TEEN,960.0,1157.14,"(8, 5)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 EDUCATION - English Core TEEN,Regular,3
Do you want to build a snowman?,6.57,6,23 APPS - Alexa Fun Silly Stuff,533.33,231.43,"(2, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
High five!,6.57,6,23 APPS - Alexa Fun Silly Stuff,533.33,385.71,"(3, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
What's the magic word?,6.57,6,23 APPS - Alexa Fun Silly Stuff,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Meow.,6.57,6,23 APPS - Alexa Fun Silly Stuff,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Make a fart noise.,6.57,6,23 APPS - Alexa Fun Silly Stuff,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Will you marry me?,6.57,6,23 APPS - Alexa Fun Silly Stuff,320.0,694.29,"(5, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Where do you live?,6.57,6,23 APPS - Alexa Fun Silly Stuff,533.33,694.29,"(5, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Make me a sandwich.,6.57,6,23 APPS - Alexa Fun Silly Stuff,320.0,385.71,"(3, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Give me a hug.,6.57,6,23 APPS - Alexa Fun Silly Stuff,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
Roar like a lion.,6.57,6,23 APPS - Alexa Fun Silly Stuff,533.33,540.0,"(4, 3)",01 CORE - Home - TEEN ADULT -> 19 MAGIC WAND - Main - TEEN -> 23 APPS - menu -> 23 APPS - Alexa Home -> 23 APPS - Alexa Fun -> 23 APPS - Alexa Fun Silly Stuff,WordList,1
disability,4.55,4,15 TOPICS - Health - Medical conditions TEEN,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,2
hearing,4.55,4,15 TOPICS - Health - Medical conditions TEEN,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,5
diabetes,4.55,4,15 TOPICS - Health - Medical conditions TEEN,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
impairment,4.55,4,15 TOPICS - Health - Medical conditions TEEN,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
blind,4.55,4,15 TOPICS - Health - Medical conditions TEEN,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,3
cancer,4.55,4,15 TOPICS - Health - Medical conditions TEEN,106.67,540.0,"(4, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
visual,4.55,4,15 TOPICS - Health - Medical conditions TEEN,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
condition,4.55,4,15 TOPICS - Health - Medical conditions TEEN,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
epilepsy,4.55,4,15 TOPICS - Health - Medical conditions TEEN,746.67,385.71,"(3, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
autism,4.55,4,15 TOPICS - Health - Medical conditions TEEN,106.67,231.43,"(2, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
cerebral,4.55,4,15 TOPICS - Health - Medical conditions TEEN,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
dementia,4.55,4,15 TOPICS - Health - Medical conditions TEEN,106.67,385.71,"(3, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
deaf,4.55,4,15 TOPICS - Health - Medical conditions TEEN,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
stroke,4.55,4,15 TOPICS - Health - Medical conditions TEEN,320.0,385.71,"(3, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
head,4.55,4,15 TOPICS - Health - Medical conditions TEEN,533.33,385.71,"(3, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,5
Rett,4.55,4,15 TOPICS - Health - Medical conditions TEEN,746.67,231.43,"(2, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
aphasia,4.55,4,15 TOPICS - Health - Medical conditions TEEN,533.33,540.0,"(4, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
dysphagia,4.55,4,15 TOPICS - Health - Medical conditions TEEN,746.67,540.0,"(4, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
life,4.55,4,15 TOPICS - Health - Medical conditions TEEN,106.67,694.29,"(5, 1)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
terminal,4.55,4,15 TOPICS - Health - Medical conditions TEEN,320.0,694.29,"(5, 2)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
end,4.55,4,15 TOPICS - Health - Medical conditions TEEN,533.33,694.29,"(5, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,3
death,4.55,4,15 TOPICS - Health - Medical conditions TEEN,746.67,694.29,"(5, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
learning,4.55,4,15 TOPICS - Health - Medical conditions TEEN,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,2
Down's,4.55,4,15 TOPICS - Health - Medical conditions TEEN,533.33,231.43,"(2, 3)",01 CORE - Home - TEEN ADULT -> 15 TOPICS - .Index TEEN -> 15 TOPICS - Health TEEN -> 15 TOPICS - Health - Medical conditions TEEN,Regular,1
o'clock,4.45,4,16 SCHOOL - Telling the time,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
5,4.45,4,16 SCHOOL - Telling the time,1173.33,231.43,"(2, 6)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,3
quarter,4.45,4,16 SCHOOL - Telling the time,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,4
25,4.45,4,16 SCHOOL - Telling the time,1173.33,77.14,"(1, 6)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,3
1,4.45,4,16 SCHOOL - Telling the time,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
3,4.45,4,16 SCHOOL - Telling the time,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
12,4.45,4,16 SCHOOL - Telling the time,1173.33,1157.14,"(8, 6)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
second,4.45,4,16 SCHOOL - Telling the time,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,2
minute,4.45,4,16 SCHOOL - Telling the time,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
hand,4.45,4,16 SCHOOL - Telling the time,1173.33,77.14,"(1, 6)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,3
hour,4.45,4,16 SCHOOL - Telling the time,960.0,77.14,"(1, 5)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
clock,4.45,4,16 SCHOOL - Telling the time,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,4
4,4.45,4,16 SCHOOL - Telling the time,320.0,1157.14,"(8, 2)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
half,4.45,4,16 SCHOOL - Telling the time,106.67,231.43,"(2, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,4
20,4.45,4,16 SCHOOL - Telling the time,960.0,77.14,"(1, 5)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,2
2,4.45,4,16 SCHOOL - Telling the time,106.67,1157.14,"(8, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
9,4.45,4,16 SCHOOL - Telling the time,960.0,1002.86,"(7, 5)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
8,4.45,4,16 SCHOOL - Telling the time,746.67,1157.14,"(8, 4)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
7,4.45,4,16 SCHOOL - Telling the time,746.67,1002.86,"(7, 4)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
11,4.45,4,16 SCHOOL - Telling the time,1173.33,1002.86,"(7, 6)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,2
clockwise,4.45,4,16 SCHOOL - Telling the time,746.67,848.57,"(6, 4)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
The,4.45,4,16 SCHOOL - Telling the time,106.67,385.71,"(3, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,3
anti-clockwise,4.45,4,16 SCHOOL - Telling the time,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
A.M.,4.45,4,16 SCHOOL - Telling the time,106.67,848.57,"(6, 1)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
P.M.,4.45,4,16 SCHOOL - Telling the time,320.0,848.57,"(6, 2)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
midday,4.45,4,16 SCHOOL - Telling the time,960.0,848.57,"(6, 5)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
midnight,4.45,4,16 SCHOOL - Telling the time,1173.33,848.57,"(6, 6)",01 CORE - Home - TEEN ADULT -> 13 TIME - Core -> 13 TIME - Expanded -> 16 SCHOOL - Telling the time,Regular,1
number,3.55,3,16 SCHOOL - Calculator,533.33,1002.86,"(7, 3)",01 CORE - Home - TEEN ADULT -> 16 EDUCATION - .Index Core TEEN -> 16 SCHOOL - Calculator,Regular,6
inside,4.55,4,12 PLACES - Inside,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,3
upstairs,4.55,4,12 PLACES - Inside,106.67,77.14,"(1, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,2
floor,4.55,4,12 PLACES - Inside,960.0,231.43,"(2, 5)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,1
ceiling,4.55,4,12 PLACES - Inside,533.33,231.43,"(2, 3)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,1
study,4.55,4,12 PLACES - Inside,533.33,848.57,"(6, 3)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,5
basement,4.55,4,12 PLACES - Inside,960.0,77.14,"(1, 5)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,1
loft,4.55,4,12 PLACES - Inside,746.67,77.14,"(1, 4)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,1
roof,4.55,4,12 PLACES - Inside,533.33,77.14,"(1, 3)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,1
bathroom,4.55,4,12 PLACES - Inside,106.67,848.57,"(6, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,4
library,4.55,4,12 PLACES - Inside,106.67,694.29,"(5, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,3
sensory,4.55,4,12 PLACES - Inside,106.67,540.0,"(4, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,5
kitchen,4.55,4,12 PLACES - Inside,106.67,385.71,"(3, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,5
dining,4.55,4,12 PLACES - Inside,320.0,385.71,"(3, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,2
living,4.55,4,12 PLACES - Inside,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,4
downstairs,4.55,4,12 PLACES - Inside,320.0,77.14,"(1, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,2
hall,4.55,4,12 PLACES - Inside,320.0,1157.14,"(8, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,4
room,4.55,4,12 PLACES - Inside,320.0,694.29,"(5, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,2
office,4.55,4,12 PLACES - Inside,320.0,848.57,"(6, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,2
classroom,4.55,4,12 PLACES - Inside,320.0,1002.86,"(7, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,4
toilet,4.55,4,12 PLACES - Inside,106.67,1002.86,"(7, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,11
hallway,4.55,4,12 PLACES - Inside,106.67,1157.14,"(8, 1)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,1
therapy,4.55,4,12 PLACES - Inside,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 12 PLACES - Core TEEN -> 12 PLACES - Expanded -> 12 PLACES - Inside,Regular,5
side,3.55,3,05 DESCRIBE - Shape,320.0,540.0,"(4, 2)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Shape,Regular,2
face,3.55,3,05 DESCRIBE - Shape,320.0,231.43,"(2, 2)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Shape,Regular,6
nonagon,3.55,3,05 DESCRIBE - Shape,960.0,694.29,"(5, 5)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Shape,Regular,2
decagon,3.55,3,05 DESCRIBE - Shape,1173.33,694.29,"(5, 6)",01 CORE - Home - TEEN ADULT -> 05 DESCRIBE - Main -> 05 DESCRIBE - Shape,Regular,2
